sample_id,gene,product,drug_class,organism_group,location,isolation_source,isolation_type,bio_sample,collection_year,drug_class_group
GCA_042853665.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Unclassified
GCA_042853665.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Fluoroquinolones
GCA_042853665.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Beta-lactams
GCA_042853665.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Beta-lactams
GCA_042853665.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Beta-lactams
GCA_042853665.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Beta-lactams
GCA_042853665.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Beta-lactams
GCA_042853665.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Beta-lactams
GCA_042853665.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Beta-lactams
GCA_042853665.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Beta-lactams
GCA_042853665.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Beta-lactams
GCA_042853665.1,aph(3'')-Ib_2,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Other
GCA_042853665.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Other
GCA_042853665.1,tet(B)_1,tet(B),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Tetracyclines
GCA_042853665.1,tet(B)_1,tet(B),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Tetracyclines
GCA_042853665.1,tet(B)_1,tet(B),Minocycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050065,2020,Other
GCA_042853785.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Unclassified
GCA_042853785.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Other
GCA_042853785.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Fluoroquinolones
GCA_042853785.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Other
GCA_042853785.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Tetracyclines
GCA_042853785.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Tetracyclines
GCA_042853785.1,tet(B)_2,tet(B),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Tetracyclines
GCA_042853785.1,tet(B)_2,tet(B),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Tetracyclines
GCA_042853785.1,tet(B)_2,tet(B),Minocycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Other
GCA_042853785.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Beta-lactams
GCA_042853785.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Other
GCA_042853785.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Other
GCA_042853785.1,aph(3'')-Ib_2,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050073,2020,Other
GCA_042860135.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Unclassified
GCA_042860135.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Tetracyclines
GCA_042860135.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Tetracyclines
GCA_042860135.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Fluoroquinolones
GCA_042860135.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Beta-lactams
GCA_042860135.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Other
GCA_042860135.1,aac(3)-IIa_1,aac(3)-IIa,Gentamicin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Other
GCA_042860135.1,aac(3)-IIa_1,aac(3)-IIa,Tobramycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050119,2020,Other
GCA_042860155.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Unclassified
GCA_042860155.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Fluoroquinolones
GCA_042860155.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Beta-lactams
GCA_042860155.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Other
GCA_042860155.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Other
GCA_042860155.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Other
GCA_042860155.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Tetracyclines
GCA_042860155.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Tetracyclines
GCA_042860155.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050076,2020,Other
GCA_042860175.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Unclassified
GCA_042860175.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Fluoroquinolones
GCA_042860175.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Tetracyclines
GCA_042860175.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Tetracyclines
GCA_042860175.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_042860175.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050074,2020,Beta-lactams
GCA_044995875.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582409,2022,Unclassified
GCA_044995935.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582412,2022,Unclassified
GCA_044995955.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582410,2022,Unclassified
GCA_044995995.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582414,2022,Unclassified
GCA_044996015.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582417,2022,Unclassified
GCA_044996025.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582415,2022,Unclassified
GCA_044996055.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,New Zealand,clinical,clinical,SAMN39582418,2022,Unclassified
GCA_045007885.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Unclassified
GCA_045007885.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Fluoroquinolones
GCA_045007885.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Beta-lactams
GCA_045007885.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Other
GCA_045007885.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Other
GCA_045007885.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Other
GCA_045007885.1,tet(A)_6,tet(A),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Tetracyclines
GCA_045007885.1,tet(A)_6,tet(A),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050072,2020,Tetracyclines
GCA_045007965.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Unclassified
GCA_045007965.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Fluoroquinolones
GCA_045007965.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Beta-lactams
GCA_045007965.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Beta-lactams
GCA_045007965.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Beta-lactams
GCA_045007965.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Beta-lactams
GCA_045007965.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Beta-lactams
GCA_045007965.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Beta-lactams
GCA_045007965.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Beta-lactams
GCA_045007965.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Beta-lactams
GCA_045007965.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Beta-lactams
GCA_045007965.1,aph(3'')-Ib_2,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Other
GCA_045007965.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Other
GCA_045007965.1,tet(B)_1,tet(B),Doxycycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Tetracyclines
GCA_045007965.1,tet(B)_1,tet(B),Tetracycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Tetracyclines
GCA_045007965.1,tet(B)_1,tet(B),Minocycline,E.coli and Shigella,Nigeria,human,clinical,SAMN25050077,2020,Other
GCA_045008005.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Unclassified
GCA_045008005.1,dfrA14_5,dfrA14,Trimethoprim,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Other
GCA_045008005.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaTEM-1B_1,blaTEM-1B,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaTEM-1B_1,blaTEM-1B,Cephalothin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaTEM-1B_1,blaTEM-1B,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaTEM-1B_1,blaTEM-1B,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,aph(6)-Id_1,aph(6)-Id,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Other
GCA_045008005.1,aph(3'')-Ib_5,aph(3'')-Ib,Streptomycin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Other
GCA_045008005.1,sul2_2,sul2,Sulfamethoxazole,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Other
GCA_045008005.1,blaCTX-M-15_1,blaCTX-M-15,Amoxicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaCTX-M-15_1,blaCTX-M-15,Ampicillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaCTX-M-15_1,blaCTX-M-15,Aztreonam,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaCTX-M-15_1,blaCTX-M-15,Cefepime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaCTX-M-15_1,blaCTX-M-15,Cefotaxime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaCTX-M-15_1,blaCTX-M-15,Ceftazidime,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaCTX-M-15_1,blaCTX-M-15,Ceftriaxone,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaCTX-M-15_1,blaCTX-M-15,Piperacillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,blaCTX-M-15_1,blaCTX-M-15,Ticarcillin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Beta-lactams
GCA_045008005.1,qnrS1_1,qnrS1,Ciprofloxacin,E.coli and Shigella,Nigeria,human,clinical,SAMN25050069,2020,Fluoroquinolones
GCA_045748345.1,mdf(A)_1,mdf(A),Unclassified,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Unclassified
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Amoxicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Amoxicillin+Clavulanic_acid,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Ampicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Ampicillin+Clavulanic_acid,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Cefotaxime,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Cefoxitin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Ceftazidime,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Piperacillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Piperacillin+Tazobactam,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Ticarcillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaCMY-2_1,blaCMY-2,Ticarcillin+Clavulanic_acid,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
GCA_045748345.1,blaTEM-1B_1,blaTEM-1B,Amoxicillin,E.coli and Shigella,Germany,chicken,environmental/other,SAMN16793118,2020,Beta-lactams
